timestamp,user_id,query_type,table,execution_time_ms,ip_address
2024-07-04 22:34:09,user_12,UPDATE,products,152,192.168.1.32
2024-10-23 12:40:29,user_34,INSERT,products,58,192.168.1.46
2024-05-15 09:31:21,user_84,UPDATE,payments,367,192.168.1.8
2024-06-01 03:42:28,user_72,DELETE,payments,349,192.168.1.43
2024-08-14 04:22:27,user_44,DELETE,payments,28,192.168.1.15
2024-09-16 03:20:40,user_98,UPDATE,payments,23,192.168.1.18
2024-06-26 12:28:10,user_72,UPDATE,payments,117,192.168.1.5
2024-05-30 19:40:37,user_22,INSERT,users,135,192.168.1.3
2024-05-31 18:52:46,user_1,INSERT,products,81,192.168.1.16
2024-10-21 21:12:21,user_13,DELETE,products,103,192.168.1.33
2024-08-03 06:34:37,user_45,UPDATE,orders,43,192.168.1.41
2024-06-21 02:18:56,user_12,SELECT,users,65,192.168.1.12
2024-05-17 09:26:50,user_24,UPDATE,payments,234,192.168.1.13
2024-02-03 08:54:13,user_60,DELETE,products,118,192.168.1.8
2024-05-01 10:55:11,user_76,SELECT,products,235,192.168.1.32
2024-11-20 19:05:19,user_20,INSERT,payments,46,192.168.1.33
2024-10-09 04:53:35,user_68,DELETE,payments,35,192.168.1.9
2024-03-11 00:35:37,user_39,INSERT,users,26,192.168.1.4
2024-08-24 03:00:48,user_67,UPDATE,users,151,192.168.1.28
2024-06-26 00:43:01,user_75,DELETE,orders,135,192.168.1.9
2024-04-16 22:39:04,user_59,DELETE,users,100,192.168.1.27
2024-01-04 20:16:06,user_50,SELECT,payments,62,192.168.1.29
2024-01-19 10:09:32,user_46,DELETE,payments,1,192.168.1.28
2024-03-03 23:11:08,user_45,INSERT,products,3,192.168.1.8
2024-09-18 21:01:27,user_65,INSERT,payments,10,192.168.1.18
2024-11-18 19:36:22,user_67,INSERT,users,147,192.168.1.21
2024-01-23 02:15:33,user_26,UPDATE,payments,71,192.168.1.19
2024-03-10 23:54:32,user_61,SELECT,products,77,192.168.1.39
2024-03-31 20:15:45,user_48,DELETE,products,25,192.168.1.32
2024-07-03 02:31:13,user_62,UPDATE,orders,23,192.168.1.22
2024-01-07 21:06:18,user_38,DELETE,orders,136,192.168.1.8
2024-11-08 18:04:56,user_92,UPDATE,users,175,192.168.1.7
2024-03-06 19:54:34,user_87,DELETE,products,30,192.168.1.4
2024-11-13 09:45:53,user_73,INSERT,users,92,192.168.1.31
2024-09-27 18:10:26,user_24,UPDATE,payments,150,192.168.1.32
2024-11-06 21:05:18,user_71,SELECT,payments,140,192.168.1.20
2024-08-27 08:41:50,user_38,UPDATE,payments,237,192.168.1.8
2024-06-16 05:58:45,user_55,UPDATE,products,19,192.168.1.9
2024-08-16 04:30:12,user_4,UPDATE,users,91,192.168.1.48
2024-03-19 11:20:38,user_76,INSERT,payments,23,192.168.1.36
2024-07-29 08:47:11,user_79,INSERT,products,47,192.168.1.28
2024-02-25 17:16:52,user_14,INSERT,payments,70,192.168.1.7
2024-12-04 00:40:15,user_29,INSERT,products,52,192.168.1.16
2024-07-13 19:17:42,user_76,UPDATE,payments,363,192.168.1.1
2024-04-17 02:23:40,user_98,DELETE,products,74,192.168.1.24
2024-02-02 22:49:52,user_81,SELECT,products,29,192.168.1.8
2024-12-13 18:47:40,user_52,UPDATE,users,145,192.168.1.42
2024-08-25 00:56:14,user_28,DELETE,orders,26,192.168.1.47
2024-11-30 04:20:32,user_53,DELETE,payments,18,192.168.1.37
2024-06-07 12:25:59,user_94,DELETE,users,246,192.168.1.46
2024-09-15 06:26:53,user_67,DELETE,payments,64,192.168.1.17
2024-06-18 21:06:54,user_96,SELECT,payments,131,192.168.1.24
2024-01-03 14:41:23,user_38,UPDATE,users,7,192.168.1.4
2024-07-24 13:08:02,user_59,SELECT,products,17,192.168.1.7
2024-02-02 02:32:38,user_64,SELECT,orders,93,192.168.1.37
2024-02-28 20:43:47,user_72,DELETE,products,31,192.168.1.33
2024-08-23 19:22:49,user_17,SELECT,products,416,192.168.1.25
2024-09-30 15:15:47,user_95,INSERT,payments,142,192.168.1.26
2024-06-01 19:38:07,user_46,INSERT,payments,37,192.168.1.27
2024-10-09 22:15:11,user_45,DELETE,products,171,192.168.1.22
2024-02-05 14:14:10,user_81,UPDATE,users,215,192.168.1.6
2024-12-09 15:29:52,user_45,INSERT,products,3,192.168.1.27
2024-05-31 07:18:31,user_41,SELECT,orders,30,192.168.1.47
2024-05-21 04:03:01,user_37,DELETE,orders,257,192.168.1.2
2024-02-09 05:03:05,user_9,DELETE,users,103,192.168.1.27
2024-10-07 02:50:37,user_27,INSERT,users,3,192.168.1.15
2024-12-30 20:55:54,user_64,UPDATE,users,26,192.168.1.15
2024-01-02 06:52:53,user_7,DELETE,orders,132,192.168.1.5
2024-01-11 01:19:33,user_76,UPDATE,payments,310,192.168.1.27
2024-02-27 05:43:46,user_49,UPDATE,users,239,192.168.1.46
2024-01-24 06:32:04,user_16,SELECT,users,14,192.168.1.8
2024-03-24 23:32:51,user_72,SELECT,products,1,192.168.1.50
2024-07-01 03:15:37,user_92,DELETE,orders,46,192.168.1.34
2024-06-14 19:03:13,user_90,UPDATE,payments,154,192.168.1.50
2024-09-14 19:54:57,user_83,UPDATE,orders,25,192.168.1.40
2024-12-29 15:46:04,user_75,SELECT,products,297,192.168.1.31
2024-03-28 06:55:25,user_80,SELECT,orders,206,192.168.1.45
2024-05-26 06:22:22,user_97,DELETE,payments,30,192.168.1.23
2024-09-20 17:12:09,user_22,DELETE,orders,81,192.168.1.9
2024-10-24 23:52:58,user_53,UPDATE,orders,55,192.168.1.16
2024-06-19 04:16:47,user_45,DELETE,orders,142,192.168.1.24
2024-11-25 06:08:07,user_94,INSERT,products,22,192.168.1.42
2024-02-02 13:36:13,user_39,INSERT,payments,330,192.168.1.5
2024-08-16 23:06:12,user_11,INSERT,users,0,192.168.1.6
2024-08-17 04:40:23,user_76,DELETE,orders,370,192.168.1.46
2024-02-12 20:08:42,user_46,UPDATE,users,5,192.168.1.24
2024-02-10 18:15:47,user_83,UPDATE,payments,7,192.168.1.34
2024-10-08 19:53:07,user_48,UPDATE,payments,227,192.168.1.20
2024-11-28 16:47:21,user_38,DELETE,products,147,192.168.1.27
2024-08-17 17:57:35,user_13,DELETE,users,113,192.168.1.42
2024-03-03 05:53:43,user_65,INSERT,products,12,192.168.1.9
2024-11-21 13:04:31,user_1,DELETE,orders,63,192.168.1.11
2024-09-22 21:23:26,user_75,DELETE,products,20,192.168.1.1
2024-01-06 11:30:49,user_2,DELETE,payments,5,192.168.1.50
2024-07-29 16:17:55,user_27,UPDATE,users,64,192.168.1.8
2024-06-24 05:11:32,user_54,INSERT,orders,162,192.168.1.24
2024-06-28 20:40:17,user_68,DELETE,users,9,192.168.1.15
2024-12-30 18:45:29,user_97,INSERT,products,271,192.168.1.7
2024-09-24 15:17:37,user_18,INSERT,users,114,192.168.1.23
2024-12-13 07:41:17,user_3,DELETE,users,109,192.168.1.26
2024-08-10 04:09:12,user_16,INSERT,users,221,192.168.1.20
2024-01-07 10:54:58,user_100,DELETE,payments,115,192.168.1.28
2024-08-17 14:03:57,user_80,UPDATE,orders,25,192.168.1.12
2024-08-29 20:03:16,user_3,UPDATE,payments,43,192.168.1.34
2024-04-14 13:45:51,user_31,DELETE,orders,15,192.168.1.42
2024-08-01 12:59:18,user_93,DELETE,users,32,192.168.1.37
2024-08-02 14:32:43,user_20,UPDATE,orders,161,192.168.1.43
2024-09-14 19:10:13,user_14,UPDATE,payments,130,192.168.1.14
2024-07-31 23:18:33,user_10,INSERT,products,68,192.168.1.41
2024-02-17 07:26:49,user_64,UPDATE,payments,236,192.168.1.43
2024-03-27 05:54:14,user_47,SELECT,orders,85,192.168.1.49
2024-09-07 03:35:52,user_20,DELETE,orders,51,192.168.1.48
2024-04-22 00:20:08,user_60,DELETE,users,99,192.168.1.1
2024-08-04 17:32:16,user_22,SELECT,products,75,192.168.1.14
2024-01-03 03:14:47,user_43,INSERT,orders,49,192.168.1.7
2024-09-28 12:35:22,user_75,DELETE,users,41,192.168.1.46
2024-07-12 01:09:33,user_93,SELECT,payments,57,192.168.1.47
2024-08-24 06:05:47,user_54,UPDATE,users,35,192.168.1.47
2024-09-29 18:58:36,user_10,UPDATE,users,163,192.168.1.1
2024-10-22 10:06:57,user_90,DELETE,products,269,192.168.1.43
2024-03-16 09:38:34,user_90,DELETE,products,126,192.168.1.8
2024-05-21 13:32:37,user_6,UPDATE,users,200,192.168.1.26
2024-11-27 16:31:34,user_75,UPDATE,products,150,192.168.1.8
2024-01-03 18:22:36,user_2,DELETE,payments,70,192.168.1.48
2024-07-10 01:56:49,user_70,INSERT,products,105,192.168.1.8
2024-04-28 03:43:05,user_66,SELECT,payments,25,192.168.1.2
2024-03-12 03:29:32,user_15,SELECT,payments,114,192.168.1.22
2024-11-26 21:09:46,user_54,SELECT,payments,269,192.168.1.14
2024-08-19 07:15:45,user_9,SELECT,products,151,192.168.1.9
2024-06-20 20:02:24,user_50,INSERT,products,130,192.168.1.24
2024-03-04 23:11:09,user_66,UPDATE,payments,50,192.168.1.4
2024-02-18 22:07:49,user_96,SELECT,products,284,192.168.1.44
2024-03-13 06:52:00,user_80,SELECT,orders,58,192.168.1.5
2024-08-03 05:34:59,user_11,UPDATE,payments,21,192.168.1.28
2024-08-14 13:12:01,user_27,INSERT,users,41,192.168.1.30
2024-11-09 16:36:48,user_39,SELECT,orders,236,192.168.1.5
2024-02-10 08:26:31,user_17,INSERT,payments,112,192.168.1.38
2024-03-30 16:30:16,user_88,SELECT,orders,16,192.168.1.1
2024-02-08 04:19:37,user_85,UPDATE,payments,72,192.168.1.8
2024-01-20 19:54:52,user_23,DELETE,orders,34,192.168.1.3
2024-12-08 21:13:03,user_99,INSERT,products,97,192.168.1.16
2024-06-22 00:39:17,user_6,INSERT,products,162,192.168.1.24
2024-02-09 20:32:18,user_58,DELETE,products,124,192.168.1.28
2024-07-04 16:26:28,user_37,INSERT,orders,143,192.168.1.41
2024-05-03 20:59:19,user_84,INSERT,users,324,192.168.1.14
2024-06-26 14:31:42,user_81,DELETE,payments,24,192.168.1.42
2024-05-25 16:11:12,user_21,UPDATE,products,428,192.168.1.13
2024-03-25 07:53:54,user_70,SELECT,users,34,192.168.1.9
2024-03-23 21:30:55,user_19,SELECT,orders,139,192.168.1.6
2024-01-02 20:01:04,user_12,SELECT,users,29,192.168.1.3
2024-02-03 09:31:07,user_44,INSERT,orders,437,192.168.1.7
2024-06-01 01:09:57,user_38,INSERT,payments,10,192.168.1.1
2024-07-04 11:41:50,user_55,SELECT,products,45,192.168.1.49
2024-06-26 19:02:04,user_75,UPDATE,payments,44,192.168.1.31
2024-08-28 11:19:15,user_13,UPDATE,users,98,192.168.1.39
2024-06-28 23:48:26,user_94,UPDATE,payments,198,192.168.1.25
2024-03-06 22:23:37,user_90,INSERT,products,5,192.168.1.36
2024-08-21 18:56:40,user_16,INSERT,payments,129,192.168.1.19
2024-04-15 18:09:01,user_34,DELETE,payments,14,192.168.1.48
2024-07-27 07:47:55,user_61,INSERT,users,11,192.168.1.25
2024-02-07 01:59:30,user_60,DELETE,orders,37,192.168.1.50
2024-01-13 03:04:57,user_36,INSERT,products,187,192.168.1.32
2024-01-03 15:02:23,user_24,INSERT,products,25,192.168.1.26
2024-02-16 04:48:04,user_64,SELECT,products,140,192.168.1.46
2024-08-07 20:59:08,user_46,SELECT,users,18,192.168.1.10
2024-05-25 03:14:57,user_78,SELECT,payments,50,192.168.1.24
2024-06-11 22:01:12,user_15,INSERT,products,91,192.168.1.48
2024-08-04 02:39:15,user_20,SELECT,orders,106,192.168.1.11
2024-09-19 12:21:54,user_74,SELECT,products,119,192.168.1.40
2024-07-15 06:34:08,user_72,INSERT,users,169,192.168.1.20
2024-12-10 21:36:17,user_41,DELETE,orders,75,192.168.1.31
2024-09-07 03:13:39,user_13,INSERT,products,57,192.168.1.38
2024-09-02 04:19:26,user_80,UPDATE,users,79,192.168.1.31
2024-03-12 10:47:52,user_41,UPDATE,payments,48,192.168.1.16
2024-01-29 07:35:56,user_94,INSERT,orders,58,192.168.1.1
2024-10-14 05:10:19,user_59,UPDATE,orders,151,192.168.1.49
2024-09-12 18:52:39,user_79,SELECT,users,284,192.168.1.22
2024-06-03 08:02:56,user_80,UPDATE,products,30,192.168.1.45
2024-09-22 16:45:29,user_45,SELECT,products,288,192.168.1.32
2024-03-20 02:15:35,user_34,UPDATE,users,104,192.168.1.14
2024-10-29 06:31:06,user_56,INSERT,orders,72,192.168.1.44
2024-08-28 17:05:58,user_82,UPDATE,orders,67,192.168.1.2
2024-01-10 22:09:28,user_28,INSERT,products,39,192.168.1.30
2024-12-11 04:33:38,user_43,UPDATE,orders,355,192.168.1.50
2024-12-13 01:50:21,user_72,DELETE,orders,161,192.168.1.2
2024-06-21 00:47:55,user_33,INSERT,users,5,192.168.1.33
2024-10-05 06:56:00,user_23,DELETE,users,122,192.168.1.13
2024-07-09 16:45:20,user_53,DELETE,payments,74,192.168.1.30
2024-10-11 18:20:32,user_10,SELECT,products,3,192.168.1.32
2024-07-08 13:07:54,user_9,UPDATE,users,12,192.168.1.9
2024-04-01 14:05:23,user_2,SELECT,users,40,192.168.1.41
2024-04-12 10:34:26,user_70,SELECT,payments,239,192.168.1.32
2024-12-02 21:22:47,user_4,DELETE,products,86,192.168.1.3
2024-02-19 11:38:37,user_43,INSERT,users,3,192.168.1.17
2024-05-03 18:04:15,user_81,UPDATE,payments,56,192.168.1.35
2024-09-03 00:25:04,user_81,UPDATE,products,44,192.168.1.50
2024-11-24 04:12:17,user_47,DELETE,payments,44,192.168.1.22
2024-02-17 15:59:33,user_78,INSERT,payments,82,192.168.1.4
2024-10-10 10:52:31,user_32,UPDATE,orders,12,192.168.1.39
2024-07-05 12:48:38,user_47,INSERT,payments,2,192.168.1.12
2024-05-07 02:30:30,user_73,INSERT,users,148,192.168.1.41
2024-01-03 22:58:14,user_24,SELECT,orders,221,192.168.1.42
2024-06-05 07:33:46,user_32,DELETE,users,8,192.168.1.5
2024-11-15 11:08:14,user_37,INSERT,users,156,192.168.1.11
2024-07-24 17:46:03,user_8,INSERT,users,169,192.168.1.12
2024-05-24 05:33:06,user_60,UPDATE,payments,110,192.168.1.32
2024-03-25 01:01:09,user_74,SELECT,orders,0,192.168.1.37
2024-11-15 14:17:05,user_37,SELECT,payments,342,192.168.1.13
2024-08-16 15:53:58,user_4,SELECT,orders,18,192.168.1.2
2024-10-21 09:28:56,user_27,DELETE,users,82,192.168.1.50
2024-12-10 06:18:39,user_92,UPDATE,payments,53,192.168.1.35
2024-08-27 21:38:14,user_28,INSERT,orders,43,192.168.1.10
2024-11-29 08:50:44,user_66,INSERT,products,34,192.168.1.7
2024-12-21 14:25:46,user_5,SELECT,orders,25,192.168.1.26
2024-08-13 00:24:26,user_68,DELETE,payments,25,192.168.1.46
2024-02-15 00:42:28,user_8,DELETE,users,190,192.168.1.45
2024-07-04 09:13:10,user_2,SELECT,payments,123,192.168.1.14
2024-06-20 09:16:10,user_42,INSERT,users,290,192.168.1.6
2024-02-28 14:00:58,user_46,INSERT,users,151,192.168.1.7
2024-02-27 16:18:12,user_86,INSERT,payments,30,192.168.1.42
2024-05-04 22:10:33,user_84,INSERT,payments,8,192.168.1.34
2024-10-17 19:42:46,user_78,INSERT,users,6,192.168.1.3
2024-01-18 00:29:50,user_16,DELETE,orders,228,192.168.1.27
2024-07-18 21:17:42,user_54,INSERT,orders,223,192.168.1.10
2024-03-22 11:06:57,user_57,DELETE,orders,350,192.168.1.47
2024-04-07 12:52:04,user_32,UPDATE,payments,224,192.168.1.39
2024-05-18 06:20:38,user_47,INSERT,products,15,192.168.1.4
2024-08-19 09:46:37,user_88,UPDATE,payments,427,192.168.1.13
2024-12-17 20:10:38,user_19,INSERT,payments,217,192.168.1.22
2024-04-06 19:49:54,user_9,SELECT,payments,139,192.168.1.40
2024-05-24 00:29:11,user_61,UPDATE,users,69,192.168.1.46
2024-05-12 12:09:23,user_87,DELETE,products,43,192.168.1.10
2024-03-06 22:04:14,user_89,UPDATE,users,156,192.168.1.9
2024-08-17 20:17:06,user_23,INSERT,products,71,192.168.1.18
2024-02-28 03:16:23,user_6,UPDATE,orders,44,192.168.1.8
2024-09-04 13:32:32,user_10,DELETE,products,5,192.168.1.10
2024-01-31 12:27:06,user_92,UPDATE,payments,449,192.168.1.22
2024-06-28 23:40:52,user_52,SELECT,payments,102,192.168.1.40
2024-05-13 23:12:13,user_5,UPDATE,users,170,192.168.1.19
2024-06-13 23:45:20,user_2,DELETE,users,72,192.168.1.22
2024-04-09 00:16:59,user_100,SELECT,products,61,192.168.1.19
2024-03-12 00:32:43,user_58,INSERT,products,53,192.168.1.20
2024-05-17 09:15:02,user_8,UPDATE,orders,28,192.168.1.9
2024-05-13 20:17:33,user_19,DELETE,payments,0,192.168.1.42
2024-04-13 01:05:50,user_74,INSERT,orders,87,192.168.1.48
2024-04-09 20:28:23,user_7,SELECT,users,69,192.168.1.25
2024-11-24 04:31:43,user_22,DELETE,users,113,192.168.1.38
2024-10-13 07:03:42,user_55,INSERT,products,21,192.168.1.11
2024-07-18 09:40:47,user_74,DELETE,products,23,192.168.1.40
2024-04-11 20:33:20,user_6,DELETE,payments,89,192.168.1.46
2024-05-27 08:53:04,user_63,UPDATE,products,186,192.168.1.22
2024-05-14 16:36:32,user_5,DELETE,payments,228,192.168.1.16
2024-08-06 11:34:41,user_36,INSERT,users,15,192.168.1.29
2024-12-20 13:20:21,user_73,SELECT,orders,4,192.168.1.13
2024-06-11 19:02:07,user_72,SELECT,payments,73,192.168.1.7
2024-08-17 06:38:59,user_60,SELECT,orders,14,192.168.1.28
2024-03-17 07:21:31,user_7,SELECT,orders,63,192.168.1.29
2024-02-26 14:33:15,user_22,UPDATE,users,80,192.168.1.42
2024-09-05 17:25:53,user_53,SELECT,products,72,192.168.1.32
2024-01-22 00:34:01,user_31,SELECT,orders,33,192.168.1.22
2024-01-06 21:30:27,user_69,SELECT,payments,4,192.168.1.37
2024-03-01 23:31:46,user_98,SELECT,payments,102,192.168.1.27
2024-05-10 03:58:43,user_91,DELETE,payments,343,192.168.1.19
2024-09-20 12:31:08,user_47,DELETE,products,16,192.168.1.38
2024-06-30 11:34:20,user_50,SELECT,products,249,192.168.1.41
2024-03-24 06:09:25,user_85,UPDATE,users,68,192.168.1.42
2024-06-17 03:29:18,user_81,UPDATE,users,13,192.168.1.2
2024-03-08 07:06:37,user_16,INSERT,products,218,192.168.1.19
2024-06-06 12:01:30,user_67,SELECT,users,236,192.168.1.24
2024-08-22 09:13:29,user_89,UPDATE,payments,257,192.168.1.3
2024-05-09 17:03:48,user_30,SELECT,orders,23,192.168.1.2
2024-02-08 00:32:10,user_69,INSERT,users,1,192.168.1.23
2024-12-20 23:40:50,user_77,UPDATE,products,210,192.168.1.16
2024-12-19 10:51:48,user_5,SELECT,payments,89,192.168.1.7
2024-08-20 22:00:48,user_20,UPDATE,payments,153,192.168.1.42
2024-02-14 13:43:03,user_23,DELETE,payments,160,192.168.1.14
2024-04-20 14:41:11,user_67,UPDATE,products,20,192.168.1.20
2024-11-01 05:48:32,user_44,SELECT,orders,14,192.168.1.47
2024-09-30 22:56:46,user_85,DELETE,orders,81,192.168.1.48
2024-02-01 19:24:48,user_47,DELETE,payments,2,192.168.1.35
2024-04-27 10:52:38,user_29,INSERT,products,277,192.168.1.10
2024-08-08 02:54:51,user_48,INSERT,orders,23,192.168.1.42
2024-03-08 19:57:51,user_92,DELETE,users,23,192.168.1.31
2024-03-18 19:14:17,user_81,SELECT,orders,67,192.168.1.32
2024-09-30 16:12:25,user_46,DELETE,users,50,192.168.1.1
2024-11-15 23:36:40,user_94,SELECT,orders,328,192.168.1.26
2024-03-18 22:50:36,user_15,DELETE,products,48,192.168.1.20
2024-09-19 20:19:37,user_23,DELETE,products,91,192.168.1.46
2024-01-27 20:48:47,user_40,SELECT,users,44,192.168.1.16
2024-11-23 09:05:53,user_55,SELECT,products,23,192.168.1.10
2024-10-23 18:43:33,user_83,UPDATE,products,92,192.168.1.12
2024-04-15 18:38:37,user_85,DELETE,users,40,192.168.1.3
2024-09-26 21:30:50,user_48,SELECT,users,78,192.168.1.9
2024-01-28 03:14:19,user_71,SELECT,products,221,192.168.1.15
2024-11-21 00:19:19,user_30,SELECT,orders,13,192.168.1.12
2024-11-10 16:53:33,user_28,INSERT,orders,207,192.168.1.50
2024-10-22 14:28:54,user_86,INSERT,orders,55,192.168.1.19
2024-11-11 11:25:03,user_97,DELETE,users,24,192.168.1.1
2024-09-29 14:20:41,user_31,DELETE,products,444,192.168.1.40
2024-05-10 12:21:18,user_59,DELETE,payments,29,192.168.1.41
2024-09-14 04:37:57,user_14,INSERT,products,81,192.168.1.45
2024-05-18 10:04:46,user_21,SELECT,orders,1,192.168.1.23
2024-03-20 00:45:49,user_50,UPDATE,products,34,192.168.1.39
2024-08-22 05:36:29,user_67,UPDATE,orders,303,192.168.1.24
2024-11-05 07:56:18,user_12,SELECT,payments,158,192.168.1.19
2024-12-03 02:24:34,user_42,DELETE,payments,109,192.168.1.17
2024-07-13 20:54:40,user_44,INSERT,products,19,192.168.1.29
2024-10-01 18:22:47,user_90,SELECT,orders,47,192.168.1.39
2024-12-11 03:40:43,user_72,UPDATE,orders,108,192.168.1.2
2024-03-03 12:34:58,user_84,UPDATE,orders,47,192.168.1.17
2024-08-22 11:03:07,user_67,UPDATE,users,100,192.168.1.50
2024-12-01 14:57:40,user_51,INSERT,orders,60,192.168.1.7
2024-05-18 06:30:09,user_68,DELETE,users,12,192.168.1.28
2024-05-14 22:34:10,user_79,SELECT,products,81,192.168.1.5
2024-07-23 23:31:20,user_10,INSERT,products,232,192.168.1.4
2024-07-10 09:56:56,user_59,SELECT,products,53,192.168.1.39
2024-07-29 17:32:10,user_50,SELECT,orders,123,192.168.1.19
2024-07-10 18:35:59,user_88,DELETE,users,21,192.168.1.38
2024-10-12 05:55:20,user_35,UPDATE,payments,49,192.168.1.5
2024-10-20 05:52:43,user_94,UPDATE,users,52,192.168.1.5
2024-03-29 05:36:42,user_51,SELECT,products,33,192.168.1.40
2024-08-08 10:57:04,user_87,SELECT,payments,108,192.168.1.20
2024-06-06 22:11:50,user_50,UPDATE,products,61,192.168.1.8
2024-08-05 12:01:31,user_47,UPDATE,products,269,192.168.1.36
2024-03-29 13:08:09,user_50,UPDATE,orders,248,192.168.1.41
2024-11-27 14:23:48,user_42,SELECT,payments,38,192.168.1.6
2024-12-03 18:06:27,user_23,INSERT,orders,18,192.168.1.48
2024-02-08 11:31:53,user_17,DELETE,orders,71,192.168.1.23
2024-06-21 18:12:09,user_95,UPDATE,orders,20,192.168.1.28
2024-11-20 09:27:23,user_52,INSERT,orders,185,192.168.1.4
2024-12-11 01:49:40,user_25,SELECT,products,134,192.168.1.26
2024-09-07 00:27:17,user_63,UPDATE,orders,165,192.168.1.2
2024-10-10 19:51:48,user_38,UPDATE,payments,107,192.168.1.14
2024-12-17 00:54:07,user_47,SELECT,products,209,192.168.1.25
2024-02-03 10:10:06,user_61,INSERT,orders,175,192.168.1.41
2024-06-28 01:25:11,user_20,SELECT,products,220,192.168.1.18
2024-06-08 02:07:52,user_87,UPDATE,products,12,192.168.1.20
2024-08-07 06:06:13,user_28,UPDATE,payments,40,192.168.1.32
2024-02-05 23:49:17,user_88,INSERT,orders,19,192.168.1.37
2024-05-25 09:40:59,user_52,DELETE,users,23,192.168.1.37
2024-11-29 12:27:26,user_96,INSERT,products,30,192.168.1.7
2024-03-07 00:47:21,user_79,DELETE,users,11,192.168.1.47
2024-10-28 07:00:27,user_53,INSERT,products,6,192.168.1.48
2024-06-26 15:16:08,user_13,SELECT,products,47,192.168.1.24
2024-03-02 23:29:44,user_32,INSERT,payments,130,192.168.1.44
2024-02-06 07:37:00,user_67,SELECT,products,7,192.168.1.39
2024-04-29 09:09:17,user_77,UPDATE,payments,11,192.168.1.10
2024-07-02 20:58:06,user_62,DELETE,payments,27,192.168.1.6
2024-11-01 16:35:49,user_61,INSERT,payments,57,192.168.1.33
2024-10-15 05:00:17,user_74,SELECT,orders,0,192.168.1.7
2024-07-07 14:24:37,user_76,SELECT,users,101,192.168.1.25
2024-12-02 02:09:34,user_65,DELETE,payments,8,192.168.1.44
2024-09-09 17:28:25,user_48,DELETE,orders,159,192.168.1.25
2024-12-16 06:49:35,user_62,UPDATE,orders,91,192.168.1.2
2024-02-10 03:45:38,user_100,INSERT,users,20,192.168.1.42
2024-01-10 09:09:32,user_35,SELECT,users,138,192.168.1.50
2024-12-29 14:54:49,user_93,UPDATE,orders,4,192.168.1.43
2024-04-27 15:29:46,user_20,SELECT,products,340,192.168.1.40
2024-07-20 01:49:04,user_37,DELETE,products,114,192.168.1.12
2024-03-13 06:59:07,user_91,DELETE,payments,229,192.168.1.22
2024-01-19 05:25:24,user_5,SELECT,users,125,192.168.1.15
2024-05-09 17:49:30,user_52,DELETE,users,15,192.168.1.13
2024-06-01 22:05:12,user_82,DELETE,orders,31,192.168.1.20
2024-08-24 20:58:56,user_2,DELETE,users,78,192.168.1.6
2024-09-23 21:46:21,user_53,INSERT,products,275,192.168.1.47
2024-03-26 04:16:48,user_93,SELECT,products,15,192.168.1.26
2024-02-28 05:45:17,user_89,SELECT,products,122,192.168.1.50
2024-05-28 11:43:31,user_69,UPDATE,orders,148,192.168.1.29
2024-06-13 07:12:59,user_100,UPDATE,payments,118,192.168.1.22
2024-01-08 14:12:43,user_55,DELETE,users,114,192.168.1.12
2024-07-04 11:20:41,user_73,SELECT,payments,86,192.168.1.26
2024-12-27 08:52:17,user_87,UPDATE,products,365,192.168.1.38
2024-12-25 22:11:43,user_61,DELETE,users,173,192.168.1.7
2024-11-08 12:37:03,user_46,DELETE,users,14,192.168.1.25
2024-01-19 21:14:13,user_85,DELETE,payments,93,192.168.1.1
2024-06-29 14:37:32,user_65,SELECT,products,29,192.168.1.13
2024-07-02 02:27:47,user_95,UPDATE,products,131,192.168.1.18
2024-05-15 02:12:35,user_72,SELECT,orders,34,192.168.1.2
2024-10-15 09:20:59,user_35,UPDATE,products,53,192.168.1.14
2024-06-14 04:05:28,user_68,SELECT,users,18,192.168.1.9
2024-05-07 15:22:10,user_43,SELECT,payments,4,192.168.1.7
2024-03-28 09:00:10,user_76,SELECT,products,116,192.168.1.35
2024-04-16 02:31:53,user_78,UPDATE,users,28,192.168.1.10
2024-10-28 12:42:37,user_12,SELECT,payments,27,192.168.1.10
2024-09-18 17:16:31,user_65,SELECT,products,160,192.168.1.10
2024-11-27 17:36:31,user_47,DELETE,payments,78,192.168.1.6
2024-06-22 17:45:29,user_14,INSERT,payments,30,192.168.1.50
2024-11-21 07:14:23,user_86,SELECT,orders,110,192.168.1.50
2024-10-06 15:24:08,user_75,DELETE,users,55,192.168.1.46
2024-08-29 22:34:34,user_95,INSERT,products,24,192.168.1.44
2024-08-09 18:59:42,user_87,INSERT,orders,239,192.168.1.18
2024-03-09 01:20:40,user_48,SELECT,orders,4,192.168.1.37
2024-10-09 08:47:49,user_92,UPDATE,payments,23,192.168.1.47
2024-08-23 07:54:36,user_78,DELETE,orders,170,192.168.1.15
2024-06-09 22:47:04,user_90,SELECT,products,39,192.168.1.8
2024-10-28 12:16:30,user_37,DELETE,users,38,192.168.1.50
2024-08-11 08:59:34,user_62,SELECT,products,109,192.168.1.5
2024-08-02 21:00:35,user_23,INSERT,orders,141,192.168.1.6
2024-08-02 02:42:05,user_36,INSERT,users,16,192.168.1.27
2024-10-07 13:58:03,user_97,DELETE,products,2,192.168.1.4
2024-12-11 21:42:24,user_76,SELECT,products,112,192.168.1.33
2024-12-23 01:51:28,user_15,INSERT,products,232,192.168.1.47
