timestamp,user_id,action,ip_address,status
2024-01-25 03:27:29,user_11,read,192.168.1.38,success
2024-08-10 06:17:03,user_92,login,192.168.1.50,failure
2024-08-31 09:43:18,user_11,update,192.168.1.26,success
2024-04-01 15:39:24,user_2,read,192.168.1.37,success
2024-09-02 17:33:20,user_15,write,192.168.1.32,success
2024-10-02 12:55:32,user_54,write,192.168.1.3,failure
2024-11-05 16:32:33,user_81,read,192.168.1.40,success
2024-07-06 03:03:41,user_86,login,192.168.1.9,success
2024-05-02 12:29:41,user_86,read,192.168.1.2,success
2024-04-23 22:45:22,user_75,delete,192.168.1.39,success
2024-01-06 06:42:56,user_8,update,192.168.1.19,success
2024-04-08 02:21:36,user_93,update,192.168.1.40,success
2024-01-15 02:40:45,user_57,login,192.168.1.17,success
2024-08-08 10:13:53,user_23,logout,192.168.1.23,success
2024-09-06 10:23:59,user_6,read,192.168.1.30,success
2024-12-12 23:43:23,user_8,delete,192.168.1.14,success
2024-07-07 17:01:54,user_79,login,192.168.1.6,success
2024-10-05 16:50:43,user_58,read,192.168.1.3,success
2024-04-08 22:07:04,user_61,logout,192.168.1.35,success
2024-05-20 07:35:08,user_22,read,192.168.1.46,success
2024-12-23 02:26:19,user_84,write,192.168.1.31,success
2024-06-08 01:41:20,user_73,logout,192.168.1.5,success
2024-02-13 20:12:28,user_45,login,192.168.1.43,success
2024-09-01 16:42:58,user_23,update,192.168.1.22,success
2024-09-24 10:08:39,user_69,write,192.168.1.31,success
2024-09-19 13:11:38,user_84,update,192.168.1.36,success
2024-06-21 21:04:21,user_52,read,192.168.1.22,failure
2024-11-14 23:00:48,user_13,read,192.168.1.20,success
2024-07-10 00:52:29,user_70,read,192.168.1.43,success
2024-01-09 03:05:06,user_88,read,192.168.1.46,success
2024-12-30 22:43:45,user_25,read,192.168.1.30,success
2024-07-13 11:31:23,user_65,write,192.168.1.48,success
2024-06-06 17:58:55,user_20,login,192.168.1.2,success
2024-08-23 11:29:07,user_48,logout,192.168.1.25,success
2024-03-02 15:03:37,user_6,update,192.168.1.38,success
2024-10-27 03:29:47,user_89,logout,192.168.1.21,success
2024-10-08 01:23:22,user_79,read,192.168.1.5,success
2024-02-21 03:28:17,user_96,logout,192.168.1.27,success
2024-08-02 07:01:28,user_25,logout,192.168.1.17,success
2024-08-03 18:26:16,user_20,read,192.168.1.48,success
2024-07-21 11:30:03,user_26,read,192.168.1.41,failure
2024-01-11 03:41:35,user_36,login,192.168.1.14,success
2024-04-06 13:08:55,user_73,update,192.168.1.36,success
2024-11-05 09:59:10,user_50,login,192.168.1.33,success
2024-03-03 18:26:59,user_73,update,192.168.1.27,failure
2024-09-01 05:28:45,user_1,login,192.168.1.47,success
2024-11-17 15:38:23,user_5,update,192.168.1.42,success
2024-12-07 18:58:56,user_88,logout,192.168.1.50,success
2024-09-18 06:10:08,user_86,update,192.168.1.45,success
2024-09-01 02:49:27,user_92,logout,192.168.1.11,success
2024-08-01 00:39:51,user_89,delete,192.168.1.1,success
2024-02-21 07:23:38,user_5,delete,192.168.1.12,success
2024-10-01 12:45:15,user_30,login,192.168.1.5,success
2024-10-19 06:25:55,user_83,read,192.168.1.12,success
2024-04-19 02:33:19,user_14,delete,192.168.1.11,success
2024-11-18 04:01:16,user_27,delete,192.168.1.16,success
2024-06-08 00:53:40,user_89,update,192.168.1.43,success
2024-03-07 23:52:39,user_100,logout,192.168.1.30,success
2024-04-21 04:59:14,user_14,read,192.168.1.24,success
2024-11-18 16:03:25,user_15,read,192.168.1.15,success
2024-04-11 12:41:19,user_32,update,192.168.1.47,success
2024-11-13 21:14:22,user_53,login,192.168.1.12,success
2024-02-22 15:46:05,user_74,delete,192.168.1.30,success
2024-03-25 11:14:31,user_4,read,192.168.1.10,success
2024-10-05 09:08:44,user_19,update,192.168.1.40,success
2024-03-18 11:07:19,user_57,delete,192.168.1.34,success
2024-07-03 15:20:10,user_51,update,192.168.1.43,success
2024-03-26 06:06:29,user_65,delete,192.168.1.20,success
2024-02-22 22:33:53,user_61,delete,192.168.1.27,success
2024-11-02 10:34:32,user_34,update,192.168.1.43,success
2024-06-28 07:13:32,user_69,logout,192.168.1.32,success
2024-01-06 20:51:37,user_53,login,192.168.1.21,success
2024-06-28 10:19:07,user_20,read,192.168.1.24,success
2024-08-23 15:16:12,user_61,logout,192.168.1.7,success
2024-06-16 06:48:51,user_29,update,192.168.1.13,success
2024-10-07 15:31:20,user_47,delete,192.168.1.4,success
2024-01-08 12:37:48,user_70,update,192.168.1.31,success
2024-01-21 23:32:29,user_96,delete,192.168.1.3,success
2024-08-04 17:18:34,user_52,update,192.168.1.11,success
2024-12-14 19:50:09,user_30,update,192.168.1.48,failure
2024-01-14 06:01:22,user_79,login,192.168.1.20,success
2024-05-08 01:55:19,user_69,write,192.168.1.29,success
2024-01-23 13:29:41,user_51,update,192.168.1.21,failure
2024-05-10 20:07:40,user_65,login,192.168.1.6,success
2024-01-22 10:15:39,user_25,read,192.168.1.10,success
2024-01-14 18:49:59,user_87,write,192.168.1.15,success
2024-03-24 11:39:50,user_33,update,192.168.1.36,success
2024-02-08 13:27:52,user_26,update,192.168.1.34,success
2024-01-27 17:00:49,user_93,update,192.168.1.45,success
2024-08-19 17:34:43,user_82,read,192.168.1.43,success
2024-07-12 15:36:51,user_55,delete,192.168.1.10,success
2024-02-25 21:07:11,user_1,update,192.168.1.19,success
2024-08-05 01:24:20,user_61,delete,192.168.1.34,success
2024-07-23 14:57:44,user_39,delete,192.168.1.48,success
2024-03-20 16:47:16,user_33,delete,192.168.1.25,success
2024-10-12 06:35:25,user_32,write,192.168.1.8,success
2024-05-01 03:10:09,user_12,write,192.168.1.3,success
2024-06-01 00:08:45,user_32,read,192.168.1.44,success
2024-03-08 01:37:25,user_6,read,192.168.1.12,success
2024-09-08 22:18:42,user_41,write,192.168.1.2,success
2024-05-01 04:48:55,user_68,login,192.168.1.9,success
2024-11-08 00:18:26,user_39,login,192.168.1.12,success
2024-02-26 22:57:20,user_54,read,192.168.1.19,success
2024-11-13 21:44:54,user_31,read,192.168.1.16,success
2024-09-10 07:48:12,user_8,read,192.168.1.23,success
2024-10-06 17:48:11,user_41,logout,192.168.1.1,success
2024-01-08 16:39:04,user_14,update,192.168.1.26,failure
2024-01-29 20:29:22,user_86,update,192.168.1.14,success
2024-03-03 20:45:46,user_48,read,192.168.1.43,success
2024-01-17 04:39:27,user_61,logout,192.168.1.18,success
2024-04-20 02:38:28,user_66,write,192.168.1.13,success
2024-04-14 20:15:27,user_69,read,192.168.1.29,success
2024-01-09 15:54:52,user_22,read,192.168.1.30,success
2024-10-09 13:59:36,user_74,write,192.168.1.16,success
2024-04-10 19:53:46,user_88,delete,192.168.1.17,success
2024-05-25 00:53:11,user_97,write,192.168.1.7,success
2024-03-24 04:44:16,user_88,delete,192.168.1.29,failure
2024-08-17 18:03:04,user_19,delete,192.168.1.5,success
2024-12-19 14:53:40,user_33,update,192.168.1.27,success
2024-02-02 20:33:02,user_44,update,192.168.1.16,success
2024-12-15 21:49:57,user_30,update,192.168.1.11,success
2024-03-18 18:08:59,user_78,delete,192.168.1.42,success
2024-05-13 22:12:56,user_18,read,192.168.1.34,success
2024-04-26 04:51:36,user_89,update,192.168.1.42,success
2024-01-06 19:42:57,user_65,write,192.168.1.12,success
2024-10-27 17:57:28,user_65,logout,192.168.1.17,success
2024-06-23 20:29:35,user_26,delete,192.168.1.22,success
2024-07-21 04:00:42,user_40,update,192.168.1.26,success
2024-08-10 00:23:34,user_63,login,192.168.1.11,success
2024-10-26 08:36:40,user_14,update,192.168.1.48,success
2024-02-27 01:29:06,user_58,delete,192.168.1.21,success
2024-10-01 12:20:38,user_42,update,192.168.1.24,success
2024-12-06 17:33:04,user_94,logout,192.168.1.11,success
2024-01-21 17:30:38,user_94,update,192.168.1.28,success
2024-07-05 01:36:35,user_44,update,192.168.1.14,success
2024-05-30 13:53:20,user_54,write,192.168.1.25,success
2024-08-18 21:29:15,user_100,write,192.168.1.48,success
2024-10-24 18:32:45,user_14,write,192.168.1.33,success
2024-04-22 22:12:32,user_46,update,192.168.1.27,success
2024-02-25 12:34:59,user_6,logout,192.168.1.6,success
2024-07-16 06:48:26,user_2,update,192.168.1.30,success
2024-10-20 22:59:42,user_10,write,192.168.1.23,success
2024-07-12 20:59:49,user_19,write,192.168.1.24,success
2024-02-11 21:17:36,user_18,update,192.168.1.37,success
2024-01-30 12:44:50,user_97,read,192.168.1.13,success
2024-01-24 02:30:07,user_40,write,192.168.1.5,success
2024-12-29 04:42:50,user_77,login,192.168.1.41,success
2024-02-20 02:21:10,user_94,update,192.168.1.16,success
2024-10-15 00:24:31,user_32,update,192.168.1.5,success
2024-08-05 02:16:01,user_35,read,192.168.1.33,success
2024-01-14 17:02:04,user_79,read,192.168.1.5,success
2024-01-11 08:18:47,user_60,login,192.168.1.36,success
2024-07-16 06:54:06,user_29,write,192.168.1.33,success
2024-12-05 22:10:08,user_84,delete,192.168.1.44,success
2024-11-01 14:53:34,user_79,login,192.168.1.44,success
2024-02-20 17:03:02,user_8,read,192.168.1.38,success
2024-02-01 01:17:24,user_3,logout,192.168.1.19,success
2024-12-29 13:42:12,user_16,delete,192.168.1.15,success
2024-12-25 10:31:01,user_95,update,192.168.1.16,success
2024-07-08 08:14:34,user_85,write,192.168.1.4,success
2024-01-17 12:36:01,user_27,write,192.168.1.9,success
2024-11-26 02:37:16,user_38,read,192.168.1.43,success
2024-07-11 08:42:12,user_93,read,192.168.1.6,success
2024-05-31 15:19:41,user_4,update,192.168.1.33,success
2024-06-12 00:25:27,user_54,delete,192.168.1.10,success
2024-12-27 16:11:19,user_99,logout,192.168.1.8,success
2024-11-03 04:25:24,user_93,write,192.168.1.10,success
2024-08-29 19:49:12,user_52,write,192.168.1.25,success
2024-03-14 10:54:06,user_77,update,192.168.1.17,success
2024-07-15 09:15:27,user_2,login,192.168.1.16,success
2024-08-21 04:12:30,user_2,update,192.168.1.37,success
2024-08-09 05:40:11,user_36,delete,192.168.1.32,success
2024-04-11 09:10:18,user_68,write,192.168.1.37,success
2024-07-05 22:10:29,user_66,read,192.168.1.20,success
2024-11-22 02:42:52,user_59,delete,192.168.1.34,success
2024-11-13 01:31:23,user_15,login,192.168.1.16,success
2024-08-03 05:00:06,user_89,write,192.168.1.4,success
2024-04-02 18:09:31,user_23,login,192.168.1.3,success
2024-06-18 01:30:00,user_57,delete,192.168.1.2,success
2024-11-06 13:26:07,user_48,login,192.168.1.5,success
2024-02-08 12:24:02,user_51,read,192.168.1.43,success
2024-08-06 04:21:53,user_14,logout,192.168.1.46,success
2024-01-02 17:06:19,user_80,login,192.168.1.24,success
2024-11-17 20:25:47,user_5,delete,192.168.1.33,success
2024-02-18 01:57:24,user_78,logout,192.168.1.46,success
2024-05-22 08:53:59,user_78,write,192.168.1.50,success
2024-11-23 15:44:42,user_63,write,192.168.1.27,success
2024-02-19 08:13:43,user_92,read,192.168.1.22,success
2024-11-25 17:49:24,user_28,logout,192.168.1.2,success
2024-09-01 15:36:42,user_82,delete,192.168.1.25,success
2024-04-27 17:17:53,user_26,login,192.168.1.37,success
2024-09-18 08:22:09,user_26,write,192.168.1.13,success
2024-06-06 04:58:08,user_5,logout,192.168.1.12,success
2024-09-15 05:56:35,user_19,write,192.168.1.10,success
2024-05-26 15:10:26,user_76,logout,192.168.1.46,success
2024-07-18 06:56:43,user_78,update,192.168.1.10,success
2024-07-21 21:23:34,user_22,logout,192.168.1.10,success
2024-08-07 22:18:15,user_62,read,192.168.1.38,success
2024-02-25 02:26:05,user_96,read,192.168.1.14,success
2024-05-09 17:55:36,user_48,update,192.168.1.26,success
2024-05-01 01:44:52,user_93,update,192.168.1.4,success
2024-12-13 20:55:49,user_5,write,192.168.1.48,success
2024-01-23 11:47:21,user_37,read,192.168.1.22,success
2024-02-25 03:46:43,user_19,delete,192.168.1.8,success
2024-07-09 07:03:31,user_51,write,192.168.1.46,success
2024-06-10 03:30:45,user_58,logout,192.168.1.6,success
2024-04-26 15:50:20,user_55,login,192.168.1.50,success
2024-05-18 17:20:34,user_95,write,192.168.1.45,success
2024-06-13 18:28:47,user_13,read,192.168.1.38,success
2024-03-16 04:30:48,user_14,read,192.168.1.38,success
2024-11-28 02:04:19,user_29,read,192.168.1.13,success
2024-07-08 23:54:00,user_79,write,192.168.1.40,success
2024-04-05 20:22:10,user_42,delete,192.168.1.30,success
2024-06-30 11:59:29,user_62,logout,192.168.1.14,success
2024-11-28 05:15:21,user_21,read,192.168.1.25,success
2024-10-31 20:50:42,user_27,update,192.168.1.21,success
2024-08-16 04:12:19,user_18,update,192.168.1.38,success
2024-02-29 19:55:43,user_19,update,192.168.1.17,success
2024-05-29 09:39:37,user_50,write,192.168.1.40,failure
2024-11-22 17:54:02,user_17,read,192.168.1.28,success
2024-08-14 16:31:49,user_39,logout,192.168.1.26,success
2024-10-26 19:03:40,user_80,read,192.168.1.29,success
2024-12-30 19:22:49,user_41,delete,192.168.1.32,success
2024-04-17 15:37:55,user_86,update,192.168.1.2,success
2024-11-24 16:54:41,user_23,delete,192.168.1.27,success
2024-05-22 13:32:40,user_52,logout,192.168.1.4,success
2024-01-24 19:40:03,user_35,logout,192.168.1.50,success
2024-01-28 09:37:45,user_4,write,192.168.1.21,success
2024-10-24 03:38:07,user_73,delete,192.168.1.2,success
2024-09-29 13:16:33,user_71,login,192.168.1.44,success
2024-03-18 14:04:00,user_90,write,192.168.1.46,success
2024-07-01 08:27:24,user_37,logout,192.168.1.21,success
2024-07-28 19:07:38,user_4,read,192.168.1.47,success
2024-03-13 06:37:17,user_11,delete,192.168.1.21,success
2024-08-31 09:32:43,user_81,delete,192.168.1.21,success
2024-06-15 01:13:02,user_60,login,192.168.1.24,success
2024-10-15 23:47:55,user_97,update,192.168.1.2,success
2024-02-21 17:19:19,user_84,update,192.168.1.26,success
2024-12-17 05:37:55,user_68,read,192.168.1.48,success
2024-12-03 06:01:28,user_100,logout,192.168.1.18,success
2024-12-05 10:56:08,user_53,delete,192.168.1.38,success
2024-02-15 00:59:50,user_60,update,192.168.1.8,success
2024-07-03 21:51:26,user_60,read,192.168.1.9,success
2024-04-11 17:14:45,user_41,delete,192.168.1.14,success
2024-09-19 03:56:06,user_97,update,192.168.1.48,success
2024-03-30 18:06:30,user_1,login,192.168.1.24,success
2024-01-27 16:00:44,user_17,read,192.168.1.45,success
2024-09-02 08:12:41,user_10,login,192.168.1.41,success
2024-08-17 10:45:08,user_100,update,192.168.1.45,success
2024-11-05 00:38:55,user_56,delete,192.168.1.15,success
2024-11-10 16:42:26,user_100,read,192.168.1.1,success
2024-08-25 12:08:41,user_13,update,192.168.1.20,success
2024-04-15 21:30:58,user_48,read,192.168.1.44,success
2024-04-21 07:51:58,user_75,update,192.168.1.41,success
2024-11-06 22:59:03,user_33,read,192.168.1.20,success
2024-03-19 11:28:35,user_74,read,192.168.1.1,success
2024-12-03 16:14:25,user_7,logout,192.168.1.22,success
2024-12-10 12:08:14,user_52,read,192.168.1.13,success
2024-02-16 13:06:44,user_70,logout,192.168.1.41,success
2024-09-16 04:58:58,user_89,login,192.168.1.36,success
2024-02-10 10:57:20,user_69,write,192.168.1.31,success
2024-09-18 21:32:27,user_93,write,192.168.1.50,success
2024-07-18 14:10:27,user_15,logout,192.168.1.22,success
2024-08-21 19:38:22,user_59,update,192.168.1.19,success
2024-10-14 12:57:59,user_2,write,192.168.1.19,success
2024-01-07 14:30:58,user_87,logout,192.168.1.37,success
2024-03-17 00:14:33,user_87,write,192.168.1.27,success
2024-04-18 17:33:03,user_78,read,192.168.1.8,success
2024-08-19 11:36:18,user_73,logout,192.168.1.13,success
2024-08-12 10:43:06,user_87,update,192.168.1.42,success
2024-03-08 09:36:05,user_60,write,192.168.1.18,failure
2024-12-30 16:56:31,user_64,read,192.168.1.41,success
2024-03-17 22:15:44,user_4,read,192.168.1.34,success
2024-11-30 15:35:37,user_50,delete,192.168.1.19,success
2024-09-01 00:31:51,user_37,write,192.168.1.36,success
2024-03-05 07:22:30,user_51,read,192.168.1.1,success
2024-11-23 14:08:08,user_52,update,192.168.1.50,success
2024-11-06 06:58:09,user_93,write,192.168.1.31,failure
2024-05-01 08:22:09,user_3,write,192.168.1.38,success
2024-02-13 05:08:33,user_28,update,192.168.1.35,success
2024-07-07 16:45:29,user_38,read,192.168.1.14,success
2024-10-29 17:31:12,user_15,delete,192.168.1.31,success
2024-11-09 14:47:40,user_79,write,192.168.1.42,success
2024-07-05 20:35:58,user_16,logout,192.168.1.7,success
2024-01-31 12:59:28,user_72,logout,192.168.1.47,success
2024-06-23 07:08:42,user_6,update,192.168.1.2,success
2024-03-18 19:29:43,user_55,update,192.168.1.5,success
2024-06-16 18:13:04,user_27,update,192.168.1.13,success
2024-11-28 10:50:47,user_9,read,192.168.1.15,success
2024-01-07 01:35:41,user_84,delete,192.168.1.49,success
2024-02-21 19:04:06,user_12,read,192.168.1.21,failure
2024-01-06 10:06:10,user_18,logout,192.168.1.50,success
2024-10-15 08:18:13,user_1,logout,192.168.1.46,success
2024-01-12 13:39:42,user_73,delete,192.168.1.41,success
2024-02-22 07:06:21,user_71,login,192.168.1.21,success
2024-10-08 00:35:56,user_66,delete,192.168.1.4,success
2024-12-05 03:35:57,user_56,login,192.168.1.9,success
2024-06-07 09:11:34,user_15,update,192.168.1.18,success
2024-07-12 09:54:27,user_31,update,192.168.1.17,success
2024-03-24 00:32:36,user_17,write,192.168.1.19,success
2024-08-06 15:37:35,user_100,read,192.168.1.6,success
2024-06-15 21:37:56,user_52,write,192.168.1.19,success
2024-07-03 10:24:23,user_32,write,192.168.1.14,success
2024-10-09 16:41:58,user_90,read,192.168.1.12,success
2024-12-19 20:56:13,user_14,logout,192.168.1.45,success
2024-02-11 05:08:16,user_12,write,192.168.1.41,success
2024-05-26 23:03:14,user_36,login,192.168.1.12,success
2024-09-05 09:08:01,user_2,login,192.168.1.5,success
2024-06-02 06:38:30,user_83,read,192.168.1.12,success
2024-12-20 14:47:08,user_95,login,192.168.1.12,success
2024-07-13 08:13:39,user_83,write,192.168.1.10,success
2024-11-24 13:33:07,user_37,delete,192.168.1.1,success
2024-10-07 15:35:55,user_52,update,192.168.1.3,success
2024-04-28 14:59:15,user_91,update,192.168.1.14,failure
2024-04-19 02:33:52,user_1,logout,192.168.1.49,success
2024-05-26 02:13:41,user_28,read,192.168.1.38,success
2024-08-13 06:57:51,user_13,read,192.168.1.27,success
2024-08-18 02:26:10,user_77,login,192.168.1.5,success
2024-01-04 11:56:14,user_4,logout,192.168.1.6,success
2024-05-20 09:21:30,user_87,login,192.168.1.13,success
2024-05-22 13:55:41,user_38,update,192.168.1.22,success
2024-10-08 03:19:23,user_69,logout,192.168.1.10,success
2024-03-10 22:58:02,user_34,logout,192.168.1.50,success
2024-03-11 16:30:43,user_41,login,192.168.1.30,success
2024-11-29 20:31:29,user_27,delete,192.168.1.43,success
2024-07-29 01:49:51,user_25,delete,192.168.1.3,success
2024-06-27 00:31:40,user_56,delete,192.168.1.42,success
2024-11-15 20:01:20,user_39,read,192.168.1.17,success
2024-02-07 23:36:44,user_49,login,192.168.1.7,success
2024-03-26 08:25:23,user_88,logout,192.168.1.6,success
2024-12-01 03:05:42,user_88,write,192.168.1.21,success
2024-05-29 23:42:12,user_18,write,192.168.1.21,success
2024-09-08 19:50:01,user_72,write,192.168.1.49,success
2024-01-02 23:32:11,user_79,write,192.168.1.30,success
2024-04-14 21:07:48,user_37,delete,192.168.1.12,success
2024-02-06 21:27:40,user_46,login,192.168.1.23,success
2024-01-08 17:02:39,user_79,login,192.168.1.9,success
2024-10-07 04:30:57,user_88,update,192.168.1.27,success
2024-04-14 14:44:14,user_46,write,192.168.1.14,success
2024-03-10 22:16:20,user_98,logout,192.168.1.18,success
2024-11-15 20:27:26,user_88,delete,192.168.1.40,success
2024-01-06 13:12:05,user_46,read,192.168.1.35,success
2024-10-28 05:21:01,user_21,logout,192.168.1.27,success
2024-05-02 08:15:01,user_45,update,192.168.1.10,success
2024-08-16 08:20:05,user_27,read,192.168.1.47,success
2024-03-26 19:25:00,user_86,delete,192.168.1.36,success
2024-01-11 06:34:50,user_100,delete,192.168.1.42,success
2024-09-02 04:20:45,user_98,login,192.168.1.40,success
2024-04-07 22:02:37,user_46,login,192.168.1.35,success
2024-04-08 03:32:22,user_7,delete,192.168.1.36,success
2024-12-10 00:34:54,user_75,logout,192.168.1.47,success
2024-09-13 16:18:16,user_62,read,192.168.1.14,success
2024-01-15 11:15:56,user_80,delete,192.168.1.29,success
2024-02-15 11:45:13,user_29,login,192.168.1.16,success
2024-07-04 05:54:21,user_14,logout,192.168.1.46,success
2024-12-25 09:51:40,user_1,read,192.168.1.47,success
2024-04-21 15:17:42,user_51,write,192.168.1.50,success
2024-04-05 03:21:55,user_80,login,192.168.1.46,success
2024-04-04 04:16:57,user_19,logout,192.168.1.34,success
2024-08-11 03:41:05,user_62,read,192.168.1.8,success
2024-11-19 15:26:27,user_82,update,192.168.1.48,success
2024-03-19 19:51:30,user_8,read,192.168.1.49,success
2024-11-28 23:31:31,user_73,logout,192.168.1.37,success
2024-10-18 04:17:04,user_72,delete,192.168.1.33,success
2024-08-25 11:45:27,user_1,write,192.168.1.30,success
2024-06-29 10:06:00,user_51,update,192.168.1.22,success
2024-06-19 01:21:08,user_78,delete,192.168.1.49,success
2024-03-18 18:13:05,user_45,update,192.168.1.49,success
2024-07-11 09:17:31,user_16,read,192.168.1.44,success
2024-12-22 11:43:48,user_26,logout,192.168.1.27,success
2024-12-13 23:25:46,user_37,login,192.168.1.14,success
2024-08-29 03:29:58,user_48,read,192.168.1.43,success
2024-10-13 20:52:39,user_39,login,192.168.1.12,failure
2024-03-03 12:24:20,user_50,write,192.168.1.26,success
2024-03-11 06:23:15,user_11,update,192.168.1.5,success
2024-11-20 16:26:13,user_82,update,192.168.1.31,success
2024-10-17 04:40:05,user_24,read,192.168.1.20,success
2024-04-23 05:54:14,user_9,delete,192.168.1.15,success
2024-11-25 22:59:40,user_89,read,192.168.1.3,success
2024-06-08 16:54:01,user_65,update,192.168.1.2,success
2024-06-22 17:27:02,user_11,login,192.168.1.41,success
2024-04-14 09:21:52,user_97,update,192.168.1.46,success
2024-07-30 14:32:16,user_6,read,192.168.1.2,success
2024-07-14 14:35:14,user_87,login,192.168.1.32,success
2024-05-27 16:04:00,user_79,read,192.168.1.34,success
2024-09-17 05:39:50,user_14,read,192.168.1.46,success
2024-03-11 14:55:16,user_38,read,192.168.1.25,success
2024-09-30 11:43:12,user_34,login,192.168.1.17,success
2024-07-14 18:01:16,user_75,logout,192.168.1.28,success
2024-10-29 16:08:05,user_93,write,192.168.1.4,success
2024-10-30 06:37:02,user_33,logout,192.168.1.29,success
2024-07-27 16:57:53,user_22,update,192.168.1.44,success
2024-07-05 09:23:06,user_96,login,192.168.1.12,success
2024-08-04 18:39:29,user_56,update,192.168.1.4,success
2024-02-14 02:48:26,user_27,update,192.168.1.46,success
2024-08-27 03:56:20,user_56,login,192.168.1.3,success
2024-11-01 09:24:38,user_8,delete,192.168.1.5,success
2024-12-08 12:30:21,user_36,logout,192.168.1.10,success
2024-11-22 15:18:35,user_88,update,192.168.1.22,success
2024-04-18 11:59:07,user_24,update,192.168.1.4,success
2024-04-05 10:06:28,user_84,delete,192.168.1.38,success
2024-04-04 08:20:29,user_93,logout,192.168.1.49,success
2024-07-09 18:18:30,user_70,update,192.168.1.24,success
2024-09-23 09:40:32,user_98,delete,192.168.1.12,success
2024-06-12 05:29:39,user_32,delete,192.168.1.44,success
2024-08-26 11:52:55,user_64,write,192.168.1.25,success
2024-04-21 07:22:36,user_59,delete,192.168.1.28,failure
2024-04-29 14:20:15,user_99,delete,192.168.1.31,success
2024-10-16 14:36:48,user_100,logout,192.168.1.3,success
2024-04-24 08:57:54,user_49,delete,192.168.1.24,success
2024-04-15 05:32:38,user_42,logout,192.168.1.23,success
2024-08-28 21:20:25,user_61,update,192.168.1.9,success
2024-05-05 05:42:07,user_36,login,192.168.1.43,success
2024-09-12 16:11:03,user_57,read,192.168.1.15,success
2024-12-13 12:43:25,user_27,write,192.168.1.27,success
2024-09-18 01:48:43,user_92,update,192.168.1.46,success
2024-10-11 14:05:49,user_2,read,192.168.1.26,success
2024-11-20 22:03:09,user_58,login,192.168.1.38,success
2024-03-16 18:54:25,user_19,update,192.168.1.20,success
2024-07-13 06:39:18,user_36,logout,192.168.1.1,success
2024-04-18 05:47:47,user_97,write,192.168.1.18,success
2024-07-31 10:42:30,user_59,read,192.168.1.36,success
2024-03-10 16:41:55,user_21,write,192.168.1.5,success
2024-07-24 14:09:59,user_95,write,192.168.1.16,success
2024-05-22 14:12:07,user_87,logout,192.168.1.19,success
2024-02-05 14:02:27,user_45,logout,192.168.1.22,success
2024-07-16 02:24:44,user_56,write,192.168.1.16,success
2024-05-05 02:09:01,user_100,logout,192.168.1.45,success
2024-03-25 12:33:23,user_4,update,192.168.1.43,success
2024-10-20 20:43:28,user_80,update,192.168.1.38,success
2024-03-12 09:24:30,user_69,login,192.168.1.28,success
2024-04-24 07:45:21,user_44,login,192.168.1.15,success
2024-08-19 22:23:26,user_12,login,192.168.1.38,success
2024-02-18 06:04:46,user_55,write,192.168.1.30,success
2024-05-15 05:58:40,user_9,logout,192.168.1.38,success
2024-02-21 13:14:34,user_86,login,192.168.1.35,success
2024-12-08 11:50:46,user_77,update,192.168.1.3,success
2024-08-24 18:16:37,user_81,login,192.168.1.4,success
2024-05-20 08:03:57,user_68,write,192.168.1.42,success
2024-06-07 11:30:40,user_43,delete,192.168.1.33,success
2024-12-12 17:45:47,user_19,login,192.168.1.18,success
2024-04-14 21:38:25,user_8,read,192.168.1.25,success
2024-07-14 15:40:45,user_44,delete,192.168.1.19,success
2024-04-08 23:07:48,user_85,update,192.168.1.19,success
2024-04-16 03:41:58,user_39,update,192.168.1.33,success
2024-01-10 18:32:57,user_47,login,192.168.1.2,success
2024-09-27 11:11:24,user_55,login,192.168.1.48,success
2024-10-26 09:49:57,user_94,delete,192.168.1.13,success
2024-12-20 19:58:21,user_29,login,192.168.1.15,success
2024-03-27 20:45:27,user_47,read,192.168.1.37,success
2024-01-11 07:45:24,user_4,update,192.168.1.41,success
2024-08-25 17:32:44,user_74,read,192.168.1.8,success
2024-08-11 16:32:12,user_3,update,192.168.1.39,success
2024-03-09 21:00:33,user_61,delete,192.168.1.37,success
2024-03-20 20:50:39,user_75,delete,192.168.1.29,success
2024-02-12 05:48:21,user_77,write,192.168.1.18,success
2024-12-24 13:26:24,user_88,logout,192.168.1.11,success
2024-09-03 13:06:07,user_54,read,192.168.1.24,success
2024-04-01 07:37:53,user_89,logout,192.168.1.31,success
2024-05-11 06:38:23,user_51,login,192.168.1.1,success
2024-08-19 15:52:10,user_67,delete,192.168.1.8,success
2024-07-02 00:44:45,user_91,write,192.168.1.27,success
2024-02-16 20:49:13,user_51,read,192.168.1.35,success
2024-02-01 05:41:38,user_90,logout,192.168.1.14,success
2024-02-24 11:40:13,user_93,write,192.168.1.21,success
2024-12-12 15:01:49,user_50,read,192.168.1.44,success
2024-01-09 20:50:07,user_67,write,192.168.1.6,failure
2024-11-27 06:16:57,user_40,delete,192.168.1.10,success
2024-10-24 21:50:38,user_27,read,192.168.1.40,success
2024-02-22 07:48:23,user_54,read,192.168.1.4,success
2024-05-28 17:09:58,user_6,login,192.168.1.7,success
2024-08-24 13:27:25,user_15,delete,192.168.1.41,success
2024-07-07 04:07:02,user_48,write,192.168.1.5,success
2024-02-04 07:59:01,user_99,read,192.168.1.42,success
2024-07-12 14:23:50,user_96,login,192.168.1.14,success
2024-06-29 14:11:09,user_81,write,192.168.1.30,failure
